id,name,genres,followers,musicbrainz_id,type,country_of_origin,date_of_origin,year_of_origin,disambiguation,needs_review
660YptcR0hNHJ8iEr1qcse,Anthony Ramos,[],167736.0,e62f6374-7e6f-4492-bb4a-3a1c62366e61,Person,GB,,1951-12-23,"Genesis ex‐member/co‐founder, prolific composer for film/TV",False
4cS0IGoIwn4vOj3uzkiOrK,Artists for Puerto Rico,[],164.0,f258bafa-1798-4795-a3fd-6651aa63387f,Group,,,2017,,False
2CQAfzpwwaMxj3YNlb4Gbj,Dessa,[],71757.0,869a7bb2-142f-45e5-be07-807f12030ae9,Person,,,1981-05-23,"American rapper, singer, spoken word artist",False
1Lvrnoz3ZKzzrBuZ446e6P,Ednita Nazario,[],371014.0,0cb38216-4daf-452a-ab93-9a943f807de0,Person,PR,,1955-04-11,,False
27vNK840zYq6IfDijHPsv1,Gilberto Santa Rosa,"['salsa', 'merengue']",3771152.0,de13522c-692e-4755-955e-dc931fea4e2b,Person,PR,,1962-08-21,,False
1bqxdqvUtPWZri43cKHac8,MAX,[],975456.0,51f5d4c3-c69a-4203-9281-d585e32aa7ef,Person,DE,,1873-03-19,German composer,False
6i392l38cR3uBPF0DbNs7S,Quality Control,[],1640123.0,9a6ace62-1407-4a38-822b-ef26d527a76f,Group,,,2017-12-08,Hip-hop group,False
7F1l2kTBvOPGd8sF8nBEtv,Eurielle,"['celtic', 'medieval']",101514.0,66959290-55fe-44d8-84f6-c510a7ca3013,Person,GB,,1987-07-25,,False
6fOMl44jA4Sp5b9PpYCkzz,NF,['christian hip hop'],11391299.0,5660a8c7-d0d9-4181-89b4-8e125328e31e,Person,US,,1991-03-30,,False
4q3ewBCX7sLwd24euuV69X,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino', 'latin']",105347204.0,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,Person,PR,,1994-03-10,Cantante y compositor,False
1C4mepKBOQcfbq1mHvDujU,Slim Jxmmi,[],56.0,5851d2ff-a9ce-49bf-bafb-08574cc22d69,Person,,,,member of Rae Sremmurd,False
7sKxqpSqbIzphAKAhrqvlf,Walker Hayes,['country'],737640.0,a2361c7d-ddb6-41c1-a9a0-be09fbbb8d21,Person,US,,1942-08-20,,False
1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson,"['country', 'pop country']",603488.0,e2529584-b250-4a22-821c-16d3d8120978,Person,US,,1987-05-07,,False
2ySHS7UojGu20XfUPaBlyu,Devin Dawson,['country'],217288.0,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,Person,CA,,1972-05-05,,False
5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,[],957780.0,8f3017f3-c692-4096-8396-826c231f9176,,,,,,False
3gGUMEwIX6XodWsYEvKSal,YBN Nahmir,[],3077832.0,e3928973-a746-401b-ad79-0b27a9f4ed7d,Person,US,,1999-12-18,,False
3EXdLajEO02ziZ90P90bSW,Lil Xan,['cloud rap'],2362652.0,ac9a487a-d9d2-4f27-bb23-0f4686488345,Person,US,,1982-09-27,,False
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,[],6991025.0,2282c539-05a2-477c-82b7-fe40798d37f3,Person,US,,1996-05-08,US rapper,False
0WOxhx4hikIsyF3CRPLC8W,Famous Dex,[],2506292.0,c34cfbd6-1df2-4865-96d9-e3bb4fe0577d,Person,,,1993-09-06,US rapper,False
7rkW85dBwwrJtlHRDkJDAC,NAV,['melodic rap'],3579708.0,418fe547-4bec-48fe-8df0-ed25e27f4570,Person,CA,,1989-11-03,Canadian rapper and record producer,False
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,"['emo rap', 'cloud rap']",16063539.0,92da4329-77a4-425c-8e92-4280110cace9,Person,US,,1996-11-01,US rapper,False
5g63iWaMJ2UrkZMkCC8dMi,Lil Tracy,"['emo rap', 'cloud rap']",1422188.0,ac9a487a-d9d2-4f27-bb23-0f4686488345,Person,US,,1982-09-27,,False
329e4yvIujISKGKz1BZZbO,Farruko,"['reggaeton', 'trap latino']",17266708.0,d2b3524f-67e8-45ef-bfc1-693cac525135,Person,PR,,1991-05-02,"Carlos Efrén Reyes Rosado, reggaeton artist",False
1fctva4kpRbg2k3v7kwRuS,Rvssian,['trap latino'],2738432.0,28050b85-76f1-49a6-9879-4074bf186f49,Person,JM,,1990-04-12,"Tarik Johnston, Jamaican producer",False
0miRKHMzKK1xStb6AjWo7k,Chloe Kohanski,[],15278.0,517ec1a9-a7d1-43cd-a100-3f4cd77db027,Person,US,,1993-12-29,,False
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,['melodic rap'],11223736.0,8032cf05-d916-4b2a-9c53-6e75d4a24bd8,Person,US,,1999-06-18,US rapper,False
5f7VJjfbwm532GiveGC0ZK,Lil Baby,[],22087568.0,d42a5768-ada1-4fb6-85fd-f61aba6264e0,Person,US,,1994-12-03,,False
6extd4B6hl8VTmnlhpl2bY,Huncho Jack,[],1203189.0,b6b6962a-5ba9-45e6-950c-99d3c715043a,Group,US,,2016,,False
3EW0kQ1skZiK1NHg3Spt9J,Takeoff,[],2361745.0,70f5bb6e-9b87-4500-9c9f-2e1d373d07da,Person,,,1994-06-18,"Atlanta rapper, member of Migos",False
586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,[],942091.0,4ac723f4-8be8-4a0d-a3ae-d5dda20f0a9a,Group,US,,2014,,False
4j5KBTO4tk7up54ZirNGvK,NERVO,[],728318.0,6fcc5601-7c5b-4d53-b982-fdaa0aa45314,Group,AU,,2005,,False
2x7EATekOPhFGRx3syMGEC,The Knocks,['nu disco'],256118.0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,Group,GB,,1960,"UK rock band, “The Fab Four”",False
0WuYfDB2hAYzybfAd75fvb,ALISA UENO,[],1769.0,ddd45d52-9ebb-476d-b392-21e5df63a90c,Person,,,1989-12-21,,False
0LyOADBjj28cbvJWTXUEGA,Loren Allred,[],276979.0,ffb45b37-1bab-4fe1-9e31-5509acb3fd94,Person,US,,1989-09-07,,False
6U1dBXJhC8gXFjamvFTmHg,Zac Efron,['musicals'],950155.0,b25c6c3f-3861-4687-be1d-3c8d238cfb34,Person,US,,1987-10-18,,False
5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,['musicals'],733935.0,e596591b-3031-4d50-ae40-020d0e7ebcef,Person,GB,,1974-07-30,English score composer,False
7HV2RI2qNug4EcQqLbCAKS,Keala Settle,['musicals'],203439.0,ad4653bc-ad04-4a41-a6cc-477ebe5cd96c,Person,US,,1975-11-05,,False
63nv0hWWDob56Rk8GlNpN8,The Greatest Showman Ensemble,['musicals'],386053.0,5ba16458-8eb3-4079-9dbe-e9032c3bb14c,,,,,,False
7d3WFRME3vBY2cgoP38RDo,Lil Skies,['melodic rap'],5294440.0,ac9a487a-d9d2-4f27-bb23-0f4686488345,Person,US,,1982-09-27,,False
04ei5kNgmDuNAydFhhIHnD,Landon Cube,[],396147.0,1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2,Person,US,,1969-06-15,,False
4sUASeYbHY6bwgMMTPJwdz,Fetty Wap,[],2144.0,e3492ea0-5997-4241-a7bf-2fd7fb1bfad1,Person,US,,1990-06-07,"American rapper, singer, and songwriter",False
28ExwzUQsvgJooOI0X1mr3,Jay Rock,[],1655747.0,f82bcf78-5b69-4622-a5ef-73800768d9ac,Person,US,,1969-12-04,US rapper,False
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,[],5527978.0,edf81f9b-d3f0-4d57-9636-d08e851b1640,Person,US,,1997-08-28,singer Andrew Bazzi,False
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,['trap'],3513759.0,6d063567-dbf9-4b2a-bd11-1a4450cd93ca,Person,US,,1992-07-13,US rapper,False
1C5vXvYnmVVTKw4GVCKGzM,Derez De’Shon,[],343420.0,03d2f3bc-648b-4325-affd-59065b0f3a1e,Person,US,,1989-03-25,Atlanta-area rapper,False
77kULmXAQ6vWer7IIHdGzI,Jordan Davis,"['country', 'pop country']",1646486.0,561d854a-6a28-4aa7-8c99-323e6ce46c2a,Person,US,,1926-05-26,"jazz trumpeter, bandleader, songwriter",False
5JZ7CnR6gTvEMKX4g70Amv,Lauv,[],6877064.0,c0ef2ba5-a7b7-40ea-bd27-30acccfcac11,Person,US,,1994-08-08,,False
4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,[],1447627.0,a62e2b14-812a-41a1-884d-5a138705ad2d,Person,US,,1996-05-19,,False
2TImI3DW7o5MdRXJs4D37h,SOB X RBE,['hyphy'],593138.0,4072e225-336f-49f9-bac1-c94be913cb65,Group,US,,2015,,False
37Qsf5KCKljH7mL134xp4k,Saudi,[],104384.0,433240e6-093e-44ce-98cb-1b70d40f22c0,Person,ZA,,1995-10-10,Anele Mbisha,False
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,[],12048745.0,b46e298d-d3a5-4695-a03e-63e8c523b23e,Person,CA,,1995-04-05,Canadian R&B and soul singer-songwriter,False
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,[],9747849.0,d0c7656d-8169-4f77-9dbe-b8f24e40105d,Person,US,,1994-07-17,,False
2cWZOOzeOm4WmBJRnD5R7I,Normani,[],2972043.0,04d93730-f81c-450c-8441-d5f5fcf98485,Person,US,,1996-05-31,"American singer, formerly of Fifth Harmony",False
41klVmDluQZmGGqoidNfbe,Blac Youngsta,[],1673045.0,d952658a-d6cd-4f93-ab80-4776a958e3e7,Person,US,,1990-04-08,American rapper,False
5sQqZtsAbXAoAnvA8iN9kN,High Valley,['country'],155768.0,f5db378d-81c8-4f8c-a7bb-b554877732a9,Group,CA,,1997,,False
6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,[],2435119.0,cb862d76-90a8-4733-b8f6-69240d60d805,Person,US,,1988-08-17,rapper,False
1iBGuNBYRKnNdKxm0kKNM0,Young Sinatra,[],2675.0,197450cd-0124-4164-b723-3c22dd16494d,Person,US,,1915-12-12,"American singer and actor, “Ol’ Blue Eyes”",False
0eI3X5rAzHRZVe5FPk4MN1,Bad Wolves,['metal'],911878.0,2002b451-41ec-4e57-b806-a109931743b1,Group,US,,2017,,False
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,['musicals'],532989.0,86368c6a-5138-4922-bd5b-809a528ffe55,Person,US,,1993-09-24,American singer and actor,False
2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,"['hip hop', 'rap', 'jazz rap']",3843690.0,9757ae7d-44b1-4d63-81ce-b463fe27b9ae,Person,US,,1995-01-20,rapper,False
7f0OLhGgBMX9fUjm1dcPip,Alice Merton,[],386683.0,7292ba91-0465-4679-a697-6891570ae06c,Person,CA,,1993-09-13,singer–songwriter,False
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,['country'],14454779.0,2077273e-eaa1-4f49-903c-f286ededecb9,Person,US,,1993-05-13,country music singer,False
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,['r&b'],6282371.0,54799c0e-eb45-4eea-996d-c4d71a63c499,Person,US,,1917-04-25,American jazz singer,False
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,['r&b'],8797541.0,93998e01-ff53-4af7-ba2a-5674adcdf21e,Person,US,,1997-06-27,US R&B artist,False
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,[],1354683.0,cc3e537d-ff34-423f-8cd6-635a80f4dba7,Person,FR,,1985-06-13,,False
3nViOFa3kZW8OMSNOzwr98,Queen Naija,[],3333606.0,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Group,GB,,1970-06-27,UK rock group,False
3OsRAKCvk37zwYcnzRf5XF,Moby,"['downtempo', 'trip hop']",2100098.0,8970d868-0723-483b-a75b-51088913d3d4,Person,US,,1965-09-11,electronic musician Richard Melville Hall,False
78OAtwN3XpjMcjibnF2Kw5,David Lee Murphy,"['country', 'classic country']",406099.0,f395af92-1289-4ae8-95c4-871e4fc3ccfd,Person,US,,1959-01-07,,False
3EWxytcxaM0tksU6v3je2Q,kiLL edward,[],49524.0,4e60a56a-514a-4a19-a3cc-49927c96b3cb,Person,GB,,1857-06-02,composer,False
5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,['reggaeton'],5612501.0,db1a36ef-fa59-48a6-a2d6-d6da432fdca4,Person,PR,,1989-04-03,,False
1fux65HMCBvfJHqlBc4Nno,Casper Magico,"['trap latino', 'reggaeton', 'urbano latino']",2715531.0,1f320089-1f65-4855-88e2-878a5dc056ec,Person,PR,,1989-06-21,,False
1TtXnWcUs0FCkaZDPGYHdf,Darell,"['reggaeton', 'trap latino', 'dembow', 'urbano latino']",4966971.0,28e6d28f-e134-476f-bcad-26051c27c9ba,Person,PR,,1990-01-05,latin urban artist,False
6xvpfMjWTougrRRtK7iikz,Mason Ramsey,['country'],247839.0,fe19b809-e86c-4736-882a-53b72e23171b,Person,US,,1935-05-27,,False
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,"['melodic rap', 'emo rap']",43380883.0,4e4ebde4-0c56-4dec-844b-6c73adcdd92d,Person,US,,1998-12-02,US rapper,False
0vR2qb8m9WHeZ5ByCbimq2,Reik,['latin pop'],9835160.0,04cff564-a2e3-4560-8e7e-bc2539e7b46c,Group,MX,,2003,Mexican pop rock band,False
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,['melodic rap'],10741632.0,100b8734-f4f0-4536-9960-47f7c59d1b4c,Person,US,,1993-06-14,US rapper,False
1CO6e7WRJvSFenmQO8n64C,Zhavia,[],426426.0,93d3e5e3-82c6-4e2c-aa3c-39404f969b88,Person,US,,2001-03-06,,False
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,[],121060552.0,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Person,US,,2001-12-18,,False
2p1fiYHYiXz9qi0JJyxBzN,Skepta,"['grime', 'uk grime']",1668269.0,38474d18-9204-4f60-a137-1fcc6750b869,Person,GB,,1982-09-19,,False
3jOstUTkEu2JkjvRdBA5Gu,Weezer,['alternative rock'],4730596.0,6fe07aa5-fec0-4eca-a456-f29bff451b04,Group,US,,1992-02-14,American rock band,False
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,[],14944557.0,e21857d5-3256-4547-afb3-4b6ded592596,Group,,,1999,virtual band,False
4N8BwYTEC6XqykGvXXlmfv,George Benson,"['smooth jazz', 'yacht rock', 'jazz funk', 'soul jazz']",975005.0,467f69b6-8d6d-4d2c-bfad-e89adf2806ff,Person,US,,1943-03-22,jazz guitarist/singer,False
1GDbiv3spRmZ1XdM1jQbT7,NATTI NATASHA,"['reggaeton', 'latin', 'urbano latino', 'bachata']",11129665.0,25be91ac-7d7c-441f-a7d2-98e35d642e4c,Person,DO,,1986-12-10,Natalia Alexandra Gutiérrez Batista,False
2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,[],1007592.0,793e220b-64f8-46d9-954d-e033dbcfeef4,Group,US,,2018,Kanye West & Kid Cudi,False
52lBOxCxbJg0ttXEW9CQpW,Louis Prima,"['swing music', 'big band']",232739.0,b5997eef-2516-491a-a10e-5cee842bbcdc,Person,US,,1910-12-07,,False
61qMnYXa1GxSBoV3IiYKjZ,Yung Pinch,['melodic rap'],524003.0,2c26ec01-9ff7-455c-983d-69b096e196f9,Person,,,1997-04-06,US rapper,False
6r2niOTnexy9xss5g8GWXH,Yasiin Bey,[],39516.0,f5c4c27e-5902-4fc0-adfb-7775da3d5363,Person,US,,1973-12-11,fka Mos Def,False
4fpTMHe34LC5t3h5ztK8qu,The Carters,[],1611988.0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,Group,GB,,1960,"UK rock band, “The Fab Four”",False
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,['k-pop'],56836285.0,48646387-1664-4c9a-9139-9bfd091b823c,Group,KR,,2016-08-08,,False
3pbi8H08p95NUZ7m6ybxUV,Static Major,[],17967.0,a3c5e7b0-fde0-4b65-a89c-bab42c366c43,Person,US,,1974-11-11,"US rapper, songwriter & producer, aka Static",False
6fzQ81ouajOEFqCIB9VwrS,Morgan Evans,['country'],197514.0,8247a3f2-3a8e-4256-b322-6c57b03a4e36,Person,US,,1929-08-16,pianist,False
5vQfv3s2Z2SRdPZKr82ABw,Dzeko,[],77454.0,7eb0fbce-7e15-4620-a11f-e4d9a310d1e3,Person,CA,,1992-05-03,"dance, club, electro",False
0bdJZl7TDeiymDYzMJnVh2,Preme,[],136107.0,39792e67-a336-4842-9ed6-39854c6c8ff0,Person,CA,,1986-01-08,formerly P. Reign,False
2cADQgiLMjNhbsfeN52Bf3,Swizz Beatz,[],459324.0,698ff525-ff51-4206-8f08-60a7458aab24,Person,US,,1978-09-13,US hip hop producer,False
4KJ6jujcNPzOyhdNoiNftp,lovelytheband,[],435375.0,60f7b450-59dc-4be7-8b88-383fb4f66322,Group,US,,2016,,False
5CiGnKThu5ctn9pBxv7DGa,benny blanco,[],1690329.0,b09ae88f-4156-4caa-b129-1cacb5e1632e,Person,US,,1909-05-30,clarinetist and bandleader,False
65rDIPdQD7ijLSOq32cMXo,TK Kravitz,[],275808.0,0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,Person,US,,1964-05-26,,False
40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,"['christian', 'worship', 'ccm']",3174477.0,920c7a88-f8f3-482f-96ef-810c6442fc3e,Person,US,,1991-09-09,,False
3CbYyyd8wH3RT6t0jwpdzC,Murda Beatz,[],195877.0,91376b53-c37d-4eed-ac24-63d167af6885,Person,CA,,1994-02-11,,False
3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,[],717513.0,980ee2d8-2ee9-407b-b48e-48360fbc7437,Person,GB,,1948-03-22,English composer and impresario of musical theatre,False
1p6CdzJRoicjRcSdWoB9Qc,Mitchell Tenpenny,['country'],582196.0,5623ae6e-fd11-48d5-8a03-7b2e89d865e3,Person,US,,1989-08-17,,False
7kwCkEJ384PWm0UQW3hxjS,Yella Beezy,[],1563263.0,aac4086f-b38e-4067-98ed-8e6b1d996e46,Person,,,1991-10,,False
1ShZZUjkbXCjhwrb18BA8I,Bryce Vine,[],532307.0,a9630d3d-2a3b-4b51-903d-3b092abbc443,Person,US,,1988-06-16,,False
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,[],301894.0,f9788bf2-2317-4a9c-9649-6e168d2249e0,Group,,,,,False
67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,[],685572.0,de7efde3-b5db-456a-903a-df145c8b3fbd,Person,US,,1992-02-14,,False
4IprNlQiJZUUJhDl0fL2SL,Quando Rondo,['melodic rap'],2884812.0,09742c4c-4e39-435a-8418-7623b0d44e46,Person,,,1999,,False
2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,[],1811965.0,07ab04d4-bdbc-4c93-bfb2-457693a4ff94,Person,US,,1998-09-10,"rapper, on Cactus Jack Records and G.O.O.D. Music",False
6YiHht3u7FFszle72kpbdQ,Lil Duval,[],69515.0,ac9a487a-d9d2-4f27-bb23-0f4686488345,Person,US,,1982-09-27,,False
2CxtLXJMW2AbYPyQShuDT1,Ball Greezy,[],104693.0,259dee1b-1213-4774-863d-f78223214806,Person,US,,1986-01-01,,False
0KMLfCXYb3Dhf1hLpu8cVd,Midnight Star,"['funk', 'post-disco', 'quiet storm']",510672.0,3d30a740-e36b-45b9-a395-a3b3696d1d7c,Group,US,,1976,US electro‐funk band,False
2R21vXR83lH98kGeO99Y66,Anuel AA,"['reggaeton', 'trap latino', 'urbano latino', 'latin']",45797203.0,87a75fc3-59e7-4598-925c-8e230bce5db9,Person,PR,,1992-11-27,,False
3KedxarmBCyFBevnqQHy3P,Jessie Reyez,[],1595587.0,18f56081-ccd7-4e07-981a-558c20951ccd,Person,CA,,1991-06-12,Columbian‐Canadian singer‐songwriter,False
6DVipHzYsPlIoA0DW8Gmns,"Royce Da 5'9""",[],790948.0,a818c24f-d7c0-4420-afe9-09971652b87e,Person,US,,1977-07-05,,False
147nKr9upHZSSxqCzh9j7c,Jimmie Allen,['country'],278485.0,06ed4e1e-4416-4a7c-b14b-bc68dfd252aa,Person,US,,1899-09-11,"American politician, singer and songwriter",False
2HUwZ0kumzCSlhFcjFZfpp,Flipp Dinero,['melodic rap'],1415466.0,ab0a4c4f-3e0d-4681-b480-c05575a4919a,Person,US,,1995-11-16,,False
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,['melodic rap'],6029078.0,330e00e4-7991-4b47-b2be-3881aa5afed6,Person,US,,2002-01-25,Seattle rapper,False
7Gkyjs2OYQpJdOvvmwIz2Z,Pardison Fontaine,[],212675.0,bc4cc656-f03a-493a-b250-6afaa4cd7418,Person,,,1989-12-09,,False
15Dh5PvHQj909E0RgAe0aN,Nivea,[],790848.0,c6aafab4-8298-4332-a601-c89a1a4661b4,Person,US,,1982-03-24,US R&B singer,False
66jpZDjMcxF3SfDfwK7GXe,Reginae Carter,[],1398.0,34a7ce7b-f1b2-42d1-817f-5f5cf8341bc6,Person,,,1998-11-29,,False
4VIvfOurcf0vuLRxLkGnIG,Bradley Cooper,[],299701.0,ee58c59f-8e7f-4430-b8ca-236c4d3745ae,Person,US,,1948-02-04,"the musician born Vincent Damon Furnier, changed his name legally to Alice Cooper in 1974",False
5rkVyNGXEgeUqKkB5ccK83,Ashanti,['r&b'],3609067.0,a47ed6d5-480e-428c-8ce9-d7a6a571e857,Person,US,,1980-10-13,US R&B singer and musician,False
3Bj81IbILbuj2uEwWXMdXI,Sosamann,[],82258.0,5520179c-352e-4477-afeb-1273754d92b2,Person,,,,,False
3hcs9uc56yIGFCSy9leWe7,Lil Durk,"['chicago drill', 'drill']",9780658.0,c9cd225b-4883-428e-82c2-73e0b6282fb6,Person,US,,1992-10-19,Chicago rapper,False
4cmA2QDPdzh8W2ytpyUGes,Young Scooter,[],585759.0,83e59f23-3b0b-4304-834d-5bcafd5df6d2,Group,DE,,1993-12-01,German dance/rave band,False
5QuBVnBPEzwYvFrgBbwpmU,Empress Of,[],150188.0,5d1e1b77-3865-4510-8157-f306bbc1293b,Group,US,,2008,,False
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,[],4248369.0,5e6c760b-42e0-4df4-a221-0269355da00a,Person,US,,1917-06-07,American singer/actor,False
1CUeN4GnHAGUk9nAXPorF4,Kodie Shane,[],101757.0,bdfcd5c2-c49a-47ca-9c37-081ce41aa942,Person,,,1998-10-28,,False
37hAfseJWi0G3Scife12Il,City Girls,[],2838852.0,f0303341-cd61-4a2c-a0dc-edae98853a06,Group,US,,1981,,False
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,[],6060563.0,faf916e0-ffc5-4345-a10b-b79ed8c9b8f6,Person,US,,1996-04-18,Florida rapper,False
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,"['christmas', 'adult standards', 'big band', 'swing music']",1992740.0,5e6c760b-42e0-4df4-a221-0269355da00a,Person,US,,1917-06-07,American singer/actor,False
5ixB75BQR3ADoWQkcHQJTs,Gene Autry,['christmas'],87830.0,675b7627-6b5d-4a46-a728-785cb24a299e,Person,US,,1907-09-29,“The Singing Cowboy”,False
4exLIFE8sISLr28sqG1qNX,Travis Barker,['rap rock'],511910.0,22a40b75-affc-4e69-8884-266d087e4751,Group,,,1990,Scottish alternative rock band,False
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,['christmas'],468671.0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,Group,GB,,1960,"UK rock band, “The Fab Four”",False
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,"['christmas', 'adult standards']",604077.0,0182474b-8a1d-46d0-9d0f-e6df353335ea,Person,US,,1912-05-18,"US pop singer & TV personality, 1912–2001",False
391oLRVmoTkumiN79HkTWu,Darlene Love,['christmas'],72853.0,af953ba2-283b-41ef-93bc-b4cfc5feeebc,Person,US,,1941-07-26,,False
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,['melodic rap'],931629.0,2d4a0012-7364-40e5-b57f-ad2d4f51a30a,Person,US,,1999-04-03,"aka 147CalBoy; American rapper, singer-songwriter",False
4x1nvY2FN8jxqAFA0DA02H,John Lennon,['christmas'],6702966.0,4d5447d7-c61c-4120-ba1b-d7f471d385b9,Person,GB,,1940-10-09,The Beatles,False
4m2kfAHEnK7Z7qLGxeWtro,The Plastic Ono Band,['art rock'],40904.0,84f81b32-8b3a-4914-9cff-017a52f9d16b,Group,GB,,1969-06,,False
0vneleczrRRNPF1vj0x0vy,The Harlem Community Choir,[],608.0,de78dc13-fb88-4fa2-bed3-e43e471dde61,Choir,,,,,False
1Ml4OuStDoympbREURAM15,The Fontane Sisters,['christmas'],23363.0,20a8b01a-d82e-4063-8f50-6f0263696dde,Group,US,,1941,,False
0HS96tPggl2nwiz3gNWWI5,Mitchell Ayres & His Orchestra,[],2013.0,3c82f540-c300-47d2-ae60-a6aca677f98c,Group,US,,,,False
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,[],7853392.0,add5f522-25df-41c4-815e-0ca9f60b83e4,Person,US,,1994-02-16,,False
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,['christmas'],619080.0,2437980f-513a-44fc-80f1-b90d9d7fcf8f,Person,US,,1903-05-03,,False
69UfPJgUmFFAVT740qGVZi,Ken Darby Singers,[],1251.0,ca5f651d-9f6b-4342-abd4-2b40bb050d3b,Group,US,,,,False
735L650pvygCZZlPMyHqsN,John Scott Trotter & His Orchestra,[],1343.0,3f3facce-dfda-4eed-8022-5b11a3ef02cf,Orchestra,US,,,,False
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,"['rockabilly', 'rock and roll']",11162539.0,01809552-4f87-45b0-afff-2c6f0730a3be,Person,US,,1935-01-08,“The King of Rock and Roll”,False
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"['christmas', 'big band', 'adult standards', 'swing music', 'jazz', 'vocal jazz']",8559527.0,197450cd-0124-4164-b723-3c22dd16494d,Person,US,,1915-12-12,"American singer and actor, “Ol’ Blue Eyes”",False
293zczrfYafIItmnmM3coR,Chuck Berry,"['rockabilly', 'rock and roll']",2240903.0,592a3b6d-c42b-4567-99c9-ecf63bd66499,Person,US,,1926-10-18,,False
7cTXfwpe9peK0UE1bZyIWZ,Pinkfong,"[""children's music"", 'lullaby']",455355.0,1af169ca-2cbd-4280-adcf-23963301448e,Group,KR,,,Children's music producer,False
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,[],701691.0,4c445344-9df2-407e-9bf3-8a5c0b86777e,Group,CA,,2012,,False
5uEeqYFuIChoWKy34jp8xE,Brando,[],46661.0,abf5ba93-cd71-4ec9-b08d-de18da8b769e,Person,,,,American singer/songwriter from Los Angeles,False
6eYFryfcEu3QSq59D62wZQ,Brendon Urie,[],116474.0,fa9b664a-cfd0-4088-8ed4-a4d7045d351f,Person,US,,1987-04-12,,False
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,[],5627252.0,49ae5227-605a-47a8-9b8e-cd89bf01a97c,Person,GB,,1913-11-22,"English composer, conductor, and pianist",False
3Fl1V19tmjt57oBdxXKAjJ,Blueface,[],6875950.0,664bd251-a22c-4ab9-a4f7-25da4b14f9fc,Person,US,,1997-01-20,US rapper,False
4Gso3d4CscCijv0lmajZWs,Don Toliver,[],7800619.0,a0723a3c-4135-438e-85c5-012712144ede,Person,US,,1994-06-12,,False
7lbSsjYACZHn1MSDXPxNF2,Hikaru Utada,"['j-pop', 'j-r&b', 'anime']",4208513.0,a15dd07b-0112-44e8-9904-592e57dfd069,Person,,,,,False
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,['melodic rap'],12995851.0,59d6cea7-3771-4ce6-8c02-395ac5ba927a,Person,US,,1999-05-01,,False
